CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
7638	9021	198	0.9126	31.990
7485	8287	198	0.8407	-15.995
9526	11466	198	0.7404	-17.027
11033	11157	198	0.706	19.043
9306	11059	198	0.7747	-66.047
9854	9980	198	0.7419	-16.024
10487	10922	198	0.8111	15.995
6947	9854	198	0.7514	15.996
11033	11465	198	0.7269	15.995
10681	11135	198	0.7195	-15.994
9077	9609	198	0.8206	15.995
8901	9306	198	0.9335	-0.000
6947	10071	198	0.8086	-0.028
8287	8901	198	0.774	15.995
8566	9609	198	0.8595	-15.995
8901	9854	198	0.7887	48.013
11121	11466	198	0.75	-14.992
10922	11059	198	0.7852	-15.995
9306	9976	198	0.8281	30.986
8566	9021	198	0.9077	-0.000
9710	10830	198	0.7016	-149.070
9306	9454	198	0.9012	0.000
9454	9860	198	0.7682	69.043
8901	9976	198	0.8604	30.986
6906	8854	198	0.8067	-51.067
9776	9853	198	0.7069	15.995
9824	10487	198	0.7103	18.010
7485	8566	198	0.7949	31.990
7638	9306	198	0.7704	0.000
9853	10830	198	0.7271	-114.032
9306	9855	198	0.7971	34.005
9213	9609	198	0.8258	-15.995
7485	9306	198	0.8528	-0.000
9854	10918	198	0.746	-81.038
8287	9454	198	0.828	15.995
8854	9021	198	0.8176	32.026
9306	9982	198	0.7705	48.013
9710	9853	198	0.7153	-35.038
8854	8901	198	0.8873	0.036
7485	9423	198	0.7987	31.990
9526	11121	198	0.7568	-2.034
9976	9980	198	0.7715	1.003
8099	9021	198	0.8163	31.990
10894	10922	198	0.7846	15.995
7485	9454	198	0.8678	-0.000
10230	11121	198	0.7236	-4.050
6947	7638	198	0.8197	-32.018
10230	10577	198	0.7162	-2.016
6906	9855	198	0.7536	-17.026
10487	10830	198	0.7239	-15.995
9021	9609	198	0.9053	-15.995
11157	11252	198	0.7526	-17.027
9976	10004	198	0.8145	16.998
7638	9423	198	0.8224	31.990
9976	10894	198	0.7667	-97.034
9526	10230	198	0.8197	2.016
8100	9578	198	0.7174	18.011
11252	12037	198	0.7053	15.995
9021	9976	198	0.8034	-1.004
9578	9855	198	0.7373	31.990
9306	9854	198	0.7722	48.014
9117	9331	198	0.7585	-2.016
8669	9854	198	0.7987	32.019
8566	9824	198	0.7563	-116.047
9854	10004	198	0.7633	-0.029
7638	9077	198	0.7744	0.000
9853	10495	198	0.7077	2.016
10486	11247	198	0.8075	16.919
9854	9982	198	0.7817	-0.001
10486	11252	198	0.7717	15.995
9855	9980	198	0.7465	-2.016
8287	9306	198	0.7901	15.995
9331	9527	198	0.7669	18.010
9609	9976	198	0.7987	14.991
11522	11744	198	0.8872	-0.000
7485	8854	198	0.8442	-0.036
8901	10004	198	0.7932	47.984
9331	10004	198	0.7746	31.990
9021	9077	198	0.8309	-31.990
11247	11252	198	0.8327	-0.924
7638	9609	198	0.8412	15.995
8669	10486	198	0.7013	114.032
9331	9454	198	0.7798	-15.995
8099	8854	198	0.8103	-0.036
9527	9854	198	0.7237	14.009
10004	10487	198	0.7461	-114.032
9117	9853	198	0.7695	13.979
9609	10071	198	0.7746	15.995
8854	9609	198	0.8048	16.031
8854	9454	198	0.8639	0.036
6906	6947	198	0.7093	-19.013
9776	10004	198	0.7615	31.990
8669	10172	198	0.7105	-98.073
10172	10922	198	0.775	32.026
8099	10894	198	0.7515	-66.048
8287	9860	198	0.7276	85.038
8854	9854	198	0.8005	48.050
7638	8854	198	0.8104	-0.036
8566	9213	198	0.7796	-0.000
7485	8099	198	0.8311	0.000
7638	10894	198	0.7764	-66.047
11033	11252	198	0.7195	2.016
10577	11033	198	0.752	-3.048
6947	9423	198	0.7803	-0.028
9021	11059	198	0.829	-98.037
9021	9306	198	0.7982	-31.990
10487	10894	198	0.7564	0.000
8099	9331	198	0.7874	15.995
8287	9578	198	0.7285	18.011
8287	9077	198	0.7995	15.995
11252	11522	198	0.7228	15.995
7638	8287	198	0.7672	-15.995
8099	8100	198	0.7676	-15.995
8901	9982	198	0.8048	48.013
8481	9980	198	0.742	47.985
9213	9423	198	0.812	0.000
10172	10487	198	0.7361	16.031
10894	11059	198	0.9106	0.000
9077	9976	198	0.7928	30.986
8854	9855	198	0.8274	34.041
9117	9710	198	0.8069	49.017
6947	7485	198	0.7801	-32.018
10487	11059	198	0.7402	0.000
10922	10930	198	0.8241	-1.005
11121	11247	198	0.7693	1.927
6947	9710	198	0.7839	35.010
9331	9710	198	0.7378	51.033
8099	9117	198	0.7774	18.011
8901	11059	198	0.766	-66.047
7485	9213	198	0.7981	31.990
7638	9117	198	0.7724	18.011
9077	10894	198	0.7715	-66.048
8669	9213	198	0.745	15.995
8669	9980	198	0.7682	15.995
11033	11466	198	0.73	-13.979
8669	10487	198	0.7006	-82.042
9423	9609	198	0.8352	-15.995
9021	9331	198	0.8212	-15.995
8099	9423	198	0.8147	31.990
7485	9976	198	0.8584	30.986
9306	9609	198	0.7767	15.995
7485	9021	198	0.8108	31.990
8854	10004	198	0.7985	48.021
9976	9982	198	0.8679	17.027
6947	10830	198	0.7103	-114.060
9331	9423	198	0.7825	15.995
7485	8901	198	0.837	0.000
8669	9423	198	0.8079	15.995
9454	10004	198	0.8192	47.985
11033	11121	198	0.831	1.013
8481	8669	198	0.7533	31.990
9077	9860	198	0.7726	69.043
9021	10894	198	0.8087	-98.037
8854	9976	198	0.881	31.022
8100	8287	198	0.7303	0.000
6947	9609	198	0.8171	-16.023
8566	9117	198	0.7438	-13.979
11033	11247	198	0.7291	2.941
6947	9117	198	0.768	-14.007
7627	10577	198	0.7121	78.011
8481	8901	198	0.7817	15.995
8099	9077	198	0.7894	0.000
7638	9331	198	0.7961	15.995
9021	9824	198	0.7999	-116.047
9117	9527	198	0.7247	15.994
9980	9982	198	0.7489	16.023
8099	8287	198	0.7937	-15.995
11121	11252	198	0.7156	1.003
9824	10894	198	0.8477	18.010
8901	9077	198	0.8555	-0.000
10487	11135	198	0.7139	-15.994
9824	11059	198	0.8445	18.010
9526	11033	198	0.7089	-3.048
6947	8566	198	0.7898	-0.028
7638	8566	198	0.8203	31.990
9077	9423	198	0.8421	31.990
7638	8099	198	0.8725	0.000
10830	11059	198	0.7359	15.995
11465	11744	198	0.7651	2.016
8099	9855	198	0.7524	34.005
8099	8566	198	0.7713	31.990
9306	9423	198	0.8135	31.990
8566	10004	198	0.7434	15.995
9077	9306	198	0.8916	-0.000
9454	9982	198	0.7838	48.013
8566	9331	198	0.7718	-15.995
8854	9982	198	0.831	48.049
9824	10922	198	0.7614	34.005
9976	11059	198	0.7632	-97.034
9117	9609	198	0.7931	-2.016
7485	9077	198	0.8107	0.000
9454	9855	198	0.7731	34.005
8901	9423	198	0.7908	31.990
9454	9976	198	0.8848	30.986
9423	9454	198	0.7717	-31.990
9423	10830	198	0.7991	-114.032
8566	10894	198	0.7679	-98.037
9117	10004	198	0.7686	29.974
8901	9855	198	0.7916	34.005
6906	9860	198	0.7113	18.011
9526	10577	198	0.7061	0.000
9454	9609	198	0.7713	15.995
6947	9021	198	0.8392	-0.028
9077	9454	198	0.8217	-0.000
13752	13763	200	0.7539	15.995
13304	13763	200	0.8202	-15.995
13752	13758	200	0.7437	51.944
12183	13079	200	0.8319	-2.015
12847	13304	200	0.7923	0.072
13304	13758	200	0.7746	19.954
12162	13759	200	0.7491	-16.030
13758	13763	200	0.8095	-35.949
13304	13649	200	0.9149	0.000
12847	13649	200	0.7646	0.072
13758	13759	200	0.7834	-21.968
13304	13759	200	0.7502	-2.014
13649	13763	200	0.8065	-15.995
12173	13763	200	0.7584	-14.016
13714	13752	200	0.7407	0.214
12162	13649	200	0.895	-14.016
12184	13759	200	0.7647	-13.011
13765	13767	200	0.9302	-379.009
13759	13765	200	0.7521	-263.223
12183	13758	200	0.8827	-14.015
13649	13758	200	0.7039	19.954
12162	13304	200	0.9276	-14.016
274	708	201	0.7664	66.523
594	710	201	0.8624	0.000
653	710	201	0.7139	-132.042
247	274	201	0.7787	-66.523
549	758	201	0.773	-0.000
247	708	201	0.9495	0.000
248	658	201	0.9213	-0.000
549	694	201	0.7022	149.021
295	712	201	0.7132	-13.007
247	594	201	0.7463	-66.021
694	713	201	0.8555	-132.042
594	653	201	0.7222	132.042
284	712	201	0.7119	335.657
248	594	201	0.7502	387.679
247	726	201	0.7754	-1.504
246	247	201	0.8112	-66.021
284	658	201	0.8469	132.042
283	710	201	0.7213	252.084
295	710	201	0.7116	171.058
694	758	201	0.7333	-149.022
708	710	201	0.7798	-66.021
309	758	201	0.7401	-16.979
247	711	201	0.7221	-132.042
246	653	201	0.8708	0.000
248	710	201	0.7142	387.680
295	594	201	0.7384	171.057
247	710	201	0.7837	-66.021
274	658	201	0.7046	-387.178
284	758	201	0.799	-149.022
246	594	201	0.7075	-132.042
658	711	201	0.7101	321.659
284	549	201	0.716	-149.021
248	694	201	0.836	-132.043
247	248	201	0.7468	-453.701
248	713	201	0.7624	-264.085
284	711	201	0.7191	453.701
658	713	201	0.8315	-264.085
274	728	201	0.7844	-249.585
274	594	201	0.827	0.502
711	728	201	0.8348	-184.065
710	728	201	0.8093	-250.087
710	711	201	0.8739	-66.021
248	274	201	0.7063	387.177
548	549	201	0.7335	-132.042
708	726	201	0.762	-1.504
284	694	201	0.8744	-0.000
295	711	201	0.7629	105.037
248	758	201	0.7761	-281.065
274	711	201	0.8215	-65.519
309	713	201	0.9387	0.001
282	653	201	0.7277	132.042
247	658	201	0.7616	-453.701
708	728	201	0.7267	-316.108
247	728	201	0.7338	-316.108
594	711	201	0.8208	-66.021
284	309	201	0.8577	-132.043
247	653	201	0.8854	66.021
283	711	201	0.7967	186.063
248	708	201	0.7605	453.701
653	726	201	0.7408	-67.525
248	309	201	0.8347	-264.086
594	708	201	0.7686	66.021
658	694	201	0.8293	-132.043
274	710	201	0.9284	0.502
309	694	201	0.8389	132.043
284	713	201	0.8543	-132.042
658	758	201	0.7666	-281.064
248	284	201	0.8525	-132.043
594	712	201	0.7698	-184.065
283	712	201	0.7112	68.019
283	728	201	0.7928	1.997
694	711	201	0.715	453.701
283	295	201	0.7396	81.026
246	726	201	0.7141	-67.525
658	710	201	0.7112	387.680
653	708	201	0.8782	-66.021
711	712	201	0.7226	-118.044
246	708	201	0.809	-66.021
708	711	201	0.7266	-132.042
594	658	201	0.7589	-387.680
309	658	201	0.8214	264.086
658	708	201	0.7497	453.701
247	283	201	0.7063	-318.105
248	711	201	0.7101	321.658
713	758	201	0.7602	-16.980
7693	7785	202	0.8401	0.980
7008	7693	202	0.8492	-14.016
5940	6163	204	0.9086	0.000
3553	3717	206	0.8174	35.037
3264	3717	206	0.8364	35.037
3264	5197	206	0.7803	-120.021
7512	7514	207	0.7549	-192.064
6125	6176	207	0.834	-15.995
7512	7971	207	0.8431	-192.064
7514	7971	207	0.8003	-0.000
7512	7958	207	0.7855	0.000
6125	7512	207	0.757	22.006
7900	7958	207	0.7455	0.021
7958	7971	207	0.8039	-192.064
1690	2425	208	0.7244	-72.057
1125	1864	208	0.7188	-14.016
1418	1435	208	0.7926	-0.983
1850	2070	208	0.7651	-15.995
1106	1394	208	0.8001	0.056
1409	1418	208	0.9023	-0.021
1197	1409	208	0.9097	0.000
1197	1418	208	0.8791	-0.021
1690	2869	208	0.7386	-72.057
1197	1700	208	0.8296	-14.927
1850	1864	208	0.7582	-18.010
1125	1409	208	0.9002	0.000
1125	1700	208	0.826	-14.927
1206	1235	208	0.932	0.000
1106	1435	208	0.8078	0.000
1125	1197	208	0.9802	0.000
1409	1435	208	0.8396	-1.003
1707	1864	208	0.7386	0.000
1106	1409	208	0.7596	1.003
1937	2070	208	0.8475	-13.979
1409	1707	208	0.8158	-14.016
1235	2295	208	0.7539	68.935
1435	1707	208	0.8317	-13.012
1106	1125	208	0.8193	1.003
1197	1690	208	0.7619	-0.000
1106	1197	208	0.8227	1.003
1394	1418	208	0.8086	0.927
1125	1435	208	0.8819	-1.003
1106	1418	208	0.7043	0.983
1394	1700	208	0.8175	-13.979
1197	1864	208	0.7286	-14.016
1125	1418	208	0.8844	-0.021
1106	1707	208	0.7386	-13.012
1394	1409	208	0.8205	0.948
1125	1394	208	0.8609	-0.948
1418	1690	208	0.7687	0.021
1409	1700	208	0.7787	-14.927
1394	1435	208	0.8941	-0.056
1197	1435	208	0.8883	-1.003
1125	1707	208	0.8756	-14.016
1700	1707	208	0.9145	0.911
1418	1707	208	0.778	-13.995
1197	1707	208	0.8845	-14.016
1409	1690	208	0.912	-0.000
2425	2869	208	0.889	-0.000
1435	1700	208	0.8449	-13.924
1206	2295	208	0.7742	68.935
1418	1700	208	0.7505	-14.906
1106	1700	208	0.7533	-13.924
1394	1707	208	0.8197	-13.068
1235	1937	208	0.758	68.898
1435	1690	208	0.7004	1.003
1197	1394	208	0.8705	-0.948
1125	1690	208	0.7479	-0.000
1850	1937	208	0.7853	-2.016
12301	12319	210	0.9273	15.995
12301	12423	210	0.9252	-15.995
7104	7550	212	0.8292	-17.026
7077	8174	212	0.8598	18.010
7750	7780	212	0.8594	-17.026
7287	8174	212	0.8207	-144.042
7077	7104	212	0.9042	17.026
7077	7897	212	0.8518	-0.000
7040	7669	212	0.8221	30.011
4789	4823	212	0.8578	149.068
7780	7897	212	0.8167	-162.052
8035	8174	212	0.8634	-144.042
8035	8231	212	0.8146	162.053
7104	8174	212	0.8044	0.984
8035	8409	212	0.7961	-132.043
7077	7780	212	0.8002	162.052
5417	7077	212	0.8421	15.995
7780	8035	212	0.926	0.000
7287	7750	212	0.8296	17.026
8069	8174	212	0.8862	18.011
5417	7550	212	0.8817	15.995
4789	5417	212	0.8517	0.000
7287	8035	212	0.9049	0.000
7688	7780	212	0.8396	132.042
7287	8231	212	0.8038	162.053
7104	8069	212	0.8251	-17.027
7780	8231	212	0.7816	162.053
7287	7688	212	0.8323	-132.042
7688	8035	212	0.7992	132.042
8008	8035	212	0.8037	144.043
7104	7287	212	0.8257	145.027
7104	7765	212	0.8243	30.010
7688	7897	212	0.782	-30.010
7104	7115	212	0.8623	132.042
7494	7550	212	0.8017	-2.014
7287	8409	212	0.7867	-132.043
7104	7688	212	0.8579	12.985
7104	7897	212	0.8613	-17.026
7897	8008	212	0.817	18.010
7750	8035	212	0.8384	-17.026
7104	7780	212	0.8052	145.026
7550	8069	212	0.8421	-0.001
7287	7780	212	0.9009	-0.000
7897	8069	212	0.9344	-0.001
7780	8174	212	0.842	-144.042
7897	8174	212	0.8978	18.010
7550	8174	212	0.7974	18.010
7669	8035	212	0.8118	-149.069
7669	7750	212	0.7849	-132.043
7287	8008	212	0.8137	-144.043
7897	8035	212	0.8161	162.052
7077	7287	212	0.7911	162.052
7287	7669	212	0.8241	149.069
7077	7550	212	0.8988	-0.000
7688	8409	212	0.8118	-0.001
7077	8035	212	0.7891	162.052
7077	7115	212	0.8365	149.068
7287	7897	212	0.8226	-162.052
7669	7780	212	0.8255	-149.069
7688	7765	212	0.8388	17.026
7550	7569	212	0.8118	-3.013
7550	7897	212	0.8309	0.000
4823	5417	212	0.8035	-149.068
7780	8008	212	0.7945	-144.042
7780	8409	212	0.8064	-132.042
7115	7669	212	0.7917	162.053
7077	8069	212	0.8672	-0.001
7688	8174	212	0.8113	-12.000
7688	8069	212	0.8305	-30.011
2737	3417	213	0.8981	-0.000
3060	3810	213	0.8714	-0.000
3417	3810	213	0.9024	-0.000
2737	3060	213	0.9057	-0.000
2737	3810	213	0.8887	-0.000
3060	3417	213	0.9039	-0.000
3192	3707	215	0.8573	-18.010
2723	2989	215	0.9446	0.000
2091	2723	215	0.9363	-0.000
2615	10674	215	0.7285	-143.280
2069	2615	215	0.7725	-49.053
2091	3192	215	0.9285	-0.000
2989	3270	215	0.7501	-13.979
2723	3192	215	0.9121	0.000
2069	2362	215	0.778	-0.000
2094	2261	215	0.7328	-0.000
2988	2989	215	0.808	-56.026
2989	3192	215	0.9429	-0.000
2989	3707	215	0.8849	-18.011
10674	11790	215	0.9119	-14.016
3110	3124	215	0.8533	-1.003
2988	3707	215	0.7782	-74.036
2995	3110	215	0.7217	0.055
3063	3670	215	0.8397	0.000
2723	3063	215	0.8507	-210.074
2988	3192	215	0.7746	-56.026
2723	3270	215	0.721	-13.979
2094	2362	215	0.7703	17.027
2091	3707	215	0.8692	-18.011
2069	3063	215	0.7219	-0.000
3670	3707	215	0.8739	192.063
3063	3192	215	0.816	210.074
10674	11778	215	0.7943	-31.043
3063	3357	215	0.7701	0.000
11790	11902	215	0.7489	-0.000
3097	3124	215	0.7452	-1.983
2723	2988	215	0.8038	56.026
11778	11790	215	0.801	17.027
2261	2362	215	0.8376	17.027
2091	2989	215	0.9675	0.000
2362	2615	215	0.7913	-49.053
2723	3670	215	0.8332	-210.074
2261	2615	215	0.8561	-32.026
3138	3270	215	0.743	-72.948
2094	2615	215	0.7589	-32.026
2989	3063	215	0.8421	-210.074
2988	3670	215	0.7238	-266.100
2723	3707	215	0.8716	-18.010
2091	3063	215	0.8409	-210.074
3097	3110	215	0.9239	-0.980
2091	3670	215	0.8261	-210.074
2727	3063	215	0.7569	-0.000
2069	2261	215	0.7414	-17.027
3192	3670	215	0.8094	-210.074
3110	3138	215	0.7208	29.956
3063	3707	215	0.8654	192.063
3192	3270	215	0.7216	-13.979
2988	3063	215	0.7329	-266.100
2989	3670	215	0.8438	-210.074
2069	2094	215	0.8557	-17.027
2091	3270	215	0.7325	-13.979
10798	11902	215	0.9163	-14.016
10798	11790	215	0.7208	-14.016
2091	2988	215	0.7948	56.026
6726	6830	216	0.9716	0.021
11478	12129	217	0.714	15.995
3143	3566	220	0.8563	30.010
8141	10006	221	0.7465	15.995
8000	8983	221	0.9103	0.000
9839	10164	221	0.7901	-12.035
9172	10204	221	0.914	16.031
8000	10204	221	0.8789	14.016
8983	9588	221	0.8858	2.016
8141	9839	221	0.8309	58.041
9839	9887	221	0.7254	-44.025
9887	10204	221	0.8577	-2.016
9588	10204	221	0.8935	12.000
8141	10164	221	0.8887	46.005
9172	9588	221	0.8726	4.031
8000	8141	221	0.9108	2.016
8141	9887	221	0.7881	14.016
8000	9172	221	0.8993	-2.015
8000	9588	221	0.8706	2.016
9887	10164	221	0.7401	31.990
9951	10006	221	0.809	-42.047
8000	10006	221	0.7089	18.011
8983	10204	221	0.9213	14.015
10003	10006	221	0.7108	1.003
8983	10006	221	0.7984	18.011
8983	9172	221	0.9465	-2.015
8141	8983	221	0.9618	-2.016
852	856	223	0.8097	-181.060
2221	2222	224	0.8554	-1.003
1905	2222	224	0.8425	-1.003
2714	3176	224	0.8485	0.000
2221	3176	224	0.8389	0.000
1905	1906	224	0.8465	-1.003
1906	2222	224	0.9053	0.000
2221	2714	224	0.8348	0.000
1905	2714	224	0.8209	0.000
1905	2221	224	0.8787	0.000
5633	6904	225	0.7363	-56.024
585	733	226	0.9555	-0.000
7637	7706	228	0.9634	0.078
5883	7637	228	0.959	-0.078
5883	7706	228	0.9781	0.000
7706	7774	228	0.8546	0.844
5883	7774	228	0.8559	0.844
7637	7774	228	0.8379	0.922
513	741	229	0.9144	-1.003
721	741	229	0.8276	-1.003
513	721	229	0.892	0.000
4218	6293	231	0.8481	46.042
3846	5779	231	0.931	162.053
6215	6376	231	0.767	30.011
6215	6293	231	0.7332	58.042
3846	3848	231	0.7264	162.053
5222	6293	231	0.7748	46.042
5222	5779	231	0.7663	132.043
4218	5222	231	0.7725	-0.000
6293	6399	231	0.8337	30.011
3848	5779	231	0.7166	-0.000
6376	6399	231	0.8315	58.042
5779	6293	231	0.8958	-86.001
3848	4218	231	0.784	-132.043
3846	5222	231	0.7277	30.010
4218	5779	231	0.874	132.042
6188	6215	231	0.8527	-0.886
3846	6293	231	0.8778	76.052
3846	4218	231	0.8785	30.010
12574	12728	232	0.8137	-0.073
3965	5052	233	0.7885	15.994
2363	3054	233	0.8137	-0.001
2606	3965	233	0.7696	15.995
2606	3452	233	0.7379	0.000
2363	3806	233	0.8321	-0.001
4273	5052	233	0.7553	15.995
3806	4659	233	0.8325	15.995
2363	4659	233	0.7571	15.994
3054	3452	233	0.7304	288.063
3452	4273	233	0.8022	15.995
3452	3965	233	0.7023	15.995
4659	5253	233	0.7626	15.996
3452	3806	233	0.7038	-288.063
3054	3806	233	0.9422	0.000
3054	4659	233	0.8136	15.995
4273	5253	233	0.7451	-272.066
7063	7269	235	0.8117	0.000
5467	7063	235	0.7969	162.053
6183	7269	235	0.832	0.000
6183	7063	235	0.8946	0.000
5467	6183	235	0.7806	162.053
8624	8874	236	0.9176	0.079
9565	9571	237	0.8614	0.830
9571	9778	237	0.7229	-0.830
9565	9778	237	0.7591	0.000
87	99	241	0.8017	28.171
86	99	241	0.9113	-39.817
73	80	241	0.8674	-37.955
87	92	241	0.7565	-183.897
79	89	241	0.8711	37.956
87	90	241	0.7419	-99.935
78	79	241	0.8284	-190.085
78	90	241	0.7424	-183.897
87	91	241	0.7611	-144.080
86	91	241	0.9575	-212.068
88	99	241	0.8992	44.145
80	89	241	0.8908	174.111
88	91	241	0.9566	-128.106
86	87	241	0.7471	-67.988
86	92	241	0.9447	-251.884
88	92	241	0.9377	-167.923
90	93	241	0.8519	-128.106
91	92	241	0.9622	-39.816
92	105	241	0.9442	128.106
90	91	241	0.9296	-44.145
78	88	241	0.7527	-99.935
87	88	241	0.7488	-15.974
92	99	241	0.9326	212.067
79	86	241	0.8854	174.112
88	90	241	0.9204	-83.961
90	99	241	0.8834	128.106
90	92	241	0.9655	-83.961
91	99	241	0.9236	172.251
86	90	241	0.9255	-167.923
78	87	241	0.8945	-83.961
86	88	241	0.968	-83.961
1682	5691	242	0.8607	67.954
5691	8563	242	0.8662	-19.969
12653	13357	243	0.7012	58.006
12740	13121	243	0.7297	0.000
12740	13357	243	0.7039	0.000
13121	13357	243	0.8833	-0.000
12653	12848	243	0.8476	0.000
877	2194	245	0.8162	-42.047
589	601	245	0.7768	-0.945
877	918	245	0.8777	0.000
877	950	245	0.8481	-14.015
877	916	245	0.8487	-14.015
874	950	245	0.7747	0.000
916	1597	245	0.7591	-14.016
916	918	245	0.8893	14.015
877	1597	245	0.7527	-28.031
874	2194	245	0.7549	-28.031
827	877	245	0.9149	0.000
1597	2194	245	0.7864	-14.016
827	916	245	0.8162	-14.015
950	2194	245	0.8449	-28.031
827	2194	245	0.8106	-42.047
918	950	245	0.9007	-14.015
589	950	245	0.7243	-32.026
916	950	245	0.9576	-0.000
916	2194	245	0.8159	-28.031
589	769	245	0.7759	0.000
827	1597	245	0.7345	-28.031
874	877	245	0.9024	14.015
827	874	245	0.8725	-14.015
589	916	245	0.7299	-32.026
918	2194	245	0.8599	-42.047
827	950	245	0.8143	-14.015
874	918	245	0.7772	14.015
769	916	245	0.7054	-32.026
827	918	245	0.8382	0.000
874	916	245	0.7698	0.000
8168	8825	248	0.7892	-132.043
7996	9611	248	0.7854	-17.027
7668	8395	248	0.8103	-17.028
9573	9832	248	0.874	-12.000
8825	9249	248	0.8303	114.032
7068	7731	248	0.8401	30.011
8168	9573	248	0.7996	10.997
7996	8021	248	0.8125	-132.042
7731	8021	248	0.7907	-15.996
9495	9573	248	0.8669	-2.015
8352	8635	248	0.8245	132.043
8021	9576	248	0.799	145.026
7996	8394	248	0.8612	15.995
8022	8352	248	0.863	30.010
8394	8576	248	0.8286	14.016
8021	8576	248	0.8615	162.053
8575	9249	248	0.7909	-162.053
8021	8352	248	0.8426	12.984
7088	8560	248	0.7895	-162.053
8576	9576	248	0.8435	-17.027
7088	7996	248	0.8688	0.000
7088	8022	248	0.8242	-149.069
8021	8560	248	0.8366	-30.010
8021	9249	248	0.8521	115.016
8022	9576	248	0.8185	162.053
7996	8635	248	0.7983	12.984
7668	8394	248	0.798	-0.000
9248	9249	248	0.7937	-17.026
7988	8352	248	0.7858	31.014
7731	7817	248	0.7953	-14.016
8021	8825	248	0.8772	0.984
7731	8394	248	0.7849	132.042
7068	7668	248	0.838	162.053
8022	8635	248	0.7904	162.053
7668	8576	248	0.8445	14.016
8168	8635	248	0.7881	12.000
7996	8022	248	0.825	-149.069
9494	9495	248	0.8754	-1.004
8635	8825	248	0.8066	-144.043
8021	8332	248	0.8035	-17.026
9573	9576	248	0.8407	1.003
7068	8021	248	0.848	14.016
8022	8576	248	0.8425	179.080
9494	9576	248	0.8425	-2.016
8021	9531	248	0.8104	114.013
9473	9531	248	0.7848	-17.027
8560	8825	248	0.8043	30.994
7088	8635	248	0.7839	12.984
7988	8021	248	0.8141	18.030
8560	9249	248	0.7996	145.026
7088	8244	248	0.7825	162.054
8168	9530	248	0.8529	-15.995
8394	8395	248	0.7944	-17.027
8352	8825	248	0.8151	-12.000
7088	9832	248	0.7874	-0.019
8022	9249	248	0.8171	132.043
8021	8022	248	0.9262	-17.026
7088	9576	248	0.8361	12.984
9576	9832	248	0.8103	-13.003
8635	9573	248	0.7951	-1.003
7668	7731	248	0.8085	-132.042
7996	8168	248	0.8882	0.984
7088	8576	248	0.8085	30.011
7088	9611	248	0.8046	-17.026
7996	8825	248	0.8294	-131.058
8352	9832	248	0.7926	119.039
7088	8021	248	0.821	-132.042
8352	9576	248	0.8577	132.042
8168	9832	248	0.8956	-1.003
7088	8394	248	0.8039	15.995
7988	8022	248	0.8099	1.003
7996	8244	248	0.7935	162.053
8168	9576	248	0.8247	12.000
7996	8576	248	0.8004	30.011
8635	9576	248	0.8425	-0.000
8560	9531	248	0.7949	144.023
8576	8635	248	0.8443	-17.027
7996	9832	248	0.8338	-0.019
8022	8825	248	0.8491	18.010
7088	8825	248	0.797	-131.058
7996	8352	248	0.7953	-119.058
8635	9832	248	0.8044	-13.003
8021	8635	248	0.7941	145.027
7996	9576	248	0.832	12.984
7088	8168	248	0.8404	0.984
8022	8168	248	0.7846	150.053
7088	9249	248	0.7939	-17.026
7088	8352	248	0.7926	-119.058
8168	8352	248	0.8085	-120.042
7996	9249	248	0.7814	-17.026
8825	9576	248	0.8259	144.042
8022	8560	248	0.8013	-12.984
11715	12370	250	0.763	0.000
